RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePays,DebtToIncomeRatio,CreditDensity,ActualDefault,DefaultProbability,CreditScore,ScoreBand,Decision
0.854915146,33,0,1.134966258,4000.0,11,0,1,0,1.0,0,4539.865032,0.6832298136645962,0,0.7480060144451474,455,300-500,DECLINE
0.722336686,34,0,0.419989367,3761.0,4,1,1,1,3.0,2,1579.580009287,0.23391812865497075,1,0.6861811097773141,464,300-500,DECLINE
0.223793114,34,0,0.221579961,4670.0,5,0,1,0,3.0,0,1034.7784178699999,0.29239766081871343,0,0.3611704532520684,503,501-600,MANUAL REVIEW
0.483033932,32,1,0.253553416,2180.0,3,0,0,1,0.0,2,552.7464468799999,0.19867549668874174,0,0.5209843342734097,484,300-500,DECLINE
0.803669118,31,0,0.535541195,7427.0,9,0,1,0,0.0,0,3977.4644552649997,0.6382978723404256,0,0.7014993901505929,462,300-500,DECLINE
0.35637592,46,0,0.277829623,7500.0,11,0,0,0,1.0,0,2083.7221725000004,0.37800687285223367,0,0.37066741400583764,502,501-600,MANUAL REVIEW
0.239449744,36,0,0.548722564,20000.0,18,0,4,0,0.0,0,10974.45128,0.9424083769633507,0,0.42992549303878197,495,300-500,DECLINE
0.107845844,29,1,0.161941374,2080.0,8,0,0,0,0.0,1,336.83805792,0.6611570247933884,0,0.3878526211217806,500,300-500,DECLINE
0.030685423,71,1,0.126307412,8795.0,8,0,0,0,0.0,1,1110.87368854,0.14787430683918668,0,0.17409080836920332,532,501-600,MANUAL REVIEW
0.286564178,53,0,1.333712265,7916.0,17,0,7,0,0.0,0,10557.66628974,0.4709141274238227,0,0.48105875650279944,489,300-500,DECLINE
0.532744167,35,0,0.239034795,7500.0,12,0,2,0,0.0,0,1792.7609625,0.6629834254143646,0,0.5713524122868497,478,300-500,DECLINE
0.044764531,49,0,0.334558261,6530.0,8,0,1,0,2.0,0,2184.6654443300004,0.24922118380062305,1,0.2185000281062658,523,501-600,MANUAL REVIEW
0.131747744,85,0,0.093495935,5411.0,7,0,0,0,0.0,0,505.90650428500004,0.10279001468428782,0,0.13374397685494227,541,501-600,MANUAL REVIEW
0.034474549,58,0,0.333296691,9096.0,6,0,1,0,1.0,0,3031.6667013359997,0.145985401459854,0,0.16766938886889196,533,501-600,MANUAL REVIEW
0.184257518,42,0,0.544639779,2900.0,5,0,1,0,0.0,0,1579.4553591000001,0.199203187250996,0,0.28406559839747614,513,501-600,MANUAL REVIEW
0.026211702,57,0,10.0,5400.0,10,0,2,0,3.0,0,54000.0,0.24937655860349126,0,0.2089398266358865,525,501-600,MANUAL REVIEW
0.062135067,64,0,0.640049648,2416.0,8,0,1,0,0.0,0,1546.3599495679998,0.16985138004246284,0,0.17935637010132385,531,501-600,MANUAL REVIEW
0.663022465,43,0,0.163736264,1819.0,3,0,0,0,0.0,0,297.83626421599996,0.11494252873563218,0,0.5263006986820823,484,300-500,DECLINE
0.016038559,66,0,10.0,5400.0,9,0,0,0,0.0,0,54000.0,0.18329938900203666,0,0.13544138901992994,540,501-600,MANUAL REVIEW
0.240471075,30,0,10.0,5400.0,8,0,0,0,0.0,0,54000.0,0.6106870229007634,0,0.34073535503005253,506,501-600,MANUAL REVIEW
0.000473659,55,1,0.00814664,5400.0,8,0,0,0,0.0,1,43.991856,0.2099737532808399,0,0.21644515937970435,524,501-600,MANUAL REVIEW
0.080573871,61,0,0.415760071,3400.0,4,0,1,0,0.0,0,1413.5842414,0.09070294784580499,0,0.17657668025733822,531,501-600,MANUAL REVIEW
0.064576202,77,0,0.629434954,1521.0,17,0,1,0,0.0,0,957.370565034,0.2828618968386023,0,0.18321235058045138,530,501-600,MANUAL REVIEW
0.0,37,0,0.0,5400.0,1,0,0,0,1.0,0,0.0,0.04975124378109452,0,0.18454047481549324,529,501-600,MANUAL REVIEW
0.035783423,65,0,10.0,5400.0,5,0,0,0,0.0,0,54000.0,0.10395010395010394,0,0.1309337170317259,541,501-600,MANUAL REVIEW
0.061093571,58,0,10.0,5400.0,21,1,4,0,1.0,1,54000.0,0.510948905109489,0,0.3563350215865348,504,501-600,MANUAL REVIEW
0.034754891,73,0,10.0,5400.0,12,0,2,0,0.0,0,54000.0,0.21390374331550802,0,0.15817720110539632,535,501-600,MANUAL REVIEW
0.027251103,52,0,0.276022139,5600.0,7,0,1,0,0.0,0,1545.7239784,0.19943019943019943,0,0.18692180590176333,529,501-600,MANUAL REVIEW
0.0,68,0,0.296925769,4000.0,6,0,1,0,1.0,0,1187.703076,0.11741682974559686,0,0.14596927026053994,538,501-600,MANUAL REVIEW
0.077134174,52,0,0.011300687,9025.0,5,0,0,0,2.0,0,101.988700175,0.14245014245014245,0,0.18670811157357664,529,501-600,MANUAL REVIEW
0.137080996,53,0,0.115660046,7400.0,5,0,0,0,1.0,0,855.8843404,0.13850415512465372,0,0.20518227284615534,526,501-600,MANUAL REVIEW
0.017353312,46,0,10.0,5400.0,10,0,3,0,0.0,0,54000.0,0.3436426116838488,0,0.23192227223873843,521,501-600,MANUAL REVIEW
0.00503367,78,0,0.002749313,4000.0,4,0,0,0,0.0,0,10.997252000000001,0.06546644844517185,0,0.10864758107422108,547,501-600,MANUAL REVIEW
0.9999999,22,0,10.0,5400.0,0,0,0,0,0.0,0,54000.0,0.0,0,0.739210681481938,457,300-500,DECLINE
0.164783033,49,0,0.275128393,6814.0,3,0,1,0,0.0,0,1874.7248699020001,0.09345794392523364,0,0.22872799205379332,522,501-600,MANUAL REVIEW
0.954091816,32,0,0.100935182,3100.0,2,0,0,0,0.0,0,312.8990642,0.13245033112582782,0,0.7220546433738013,459,300-500,DECLINE
0.216646034,54,0,0.261828645,9383.0,8,0,4,0,2.0,0,2456.7381760350004,0.21563342318059298,0,0.32579209778879925,508,501-600,MANUAL REVIEW
0.021433368,51,0,0.364898639,3600.0,10,0,1,0,2.0,0,1313.6351004,0.29325513196480935,0,0.22087442766699233,523,501-600,MANUAL REVIEW
0.273901135,48,0,0.688388407,5416.0,14,0,2,1,2.0,1,3728.3116123120003,0.45016077170418006,0,0.3649318631688331,503,501-600,MANUAL REVIEW
0.051571313,56,1,0.398100317,6000.0,15,0,2,0,2.0,1,2388.601902,0.3836317135549872,0,0.3238806789436692,508,501-600,MANUAL REVIEW
0.336319994,55,0,10.0,5400.0,6,0,0,0,0.0,0,54000.0,0.15748031496062992,0,0.27629672931532906,514,501-600,MANUAL REVIEW
0.677570992,47,0,0.672665917,8000.0,9,0,2,0,0.0,0,5381.327336,0.2990033222591362,0,0.5763859097115016,478,300-500,DECLINE
0.15157531,60,0,0.375842761,8750.0,6,0,1,0,0.0,0,3288.6241587500003,0.13921113689095127,0,0.19948141270576505,527,501-600,MANUAL REVIEW
0.220059995,53,0,0.307173207,4000.0,5,0,1,0,0.0,0,1228.692828,0.13850415512465372,0,0.2602910257252926,517,501-600,MANUAL REVIEW
0.018265099,55,0,0.012643379,7671.0,6,0,1,0,0.0,0,96.987360309,0.15748031496062992,0,0.16637152074829342,533,501-600,MANUAL REVIEW
0.913621262,24,0,0.424318395,3190.0,3,0,1,0,1.0,0,1353.57568005,0.4225352112676057,0,0.7657069584861428,452,300-500,DECLINE
0.682966983,47,0,0.397032737,6200.0,3,0,1,0,3.0,0,2461.6029694000003,0.09966777408637874,0,0.5558545692366369,480,300-500,DECLINE
0.9999999,70,0,0.79181338,2271.0,2,0,1,0,0.0,0,1798.20818598,0.03766478342749529,0,0.6226382018571583,472,300-500,DECLINE
0.016854046,70,0,0.213247624,10733.0,9,0,2,0,1.0,0,2288.786748392,0.1694915254237288,0,0.15233497292513073,536,501-600,MANUAL REVIEW
0.142285771,41,0,0.393537034,6250.0,4,0,2,0,0.0,0,2459.6064625,0.16597510373443983,0,0.2685463301175088,516,501-600,MANUAL REVIEW
0.210434552,50,0,0.522213887,11996.0,21,0,4,0,1.0,0,6264.477788452001,0.634441087613293,0,0.4026555448298722,498,300-500,DECLINE
0.179763227,51,1,0.325722274,2145.0,9,0,0,0,1.0,1,698.67427773,0.26392961876832843,0,0.3425647674271237,505,501-600,MANUAL REVIEW
0.883375202,59,2,0.98967894,28000.0,25,0,9,1,0.0,3,27711.01032,0.5938242280285035,1,0.878742455882221,429,300-500,DECLINE
0.009401118,76,0,0.009973149,2606.0,7,0,0,0,0.0,0,25.990026294000003,0.11844331641285956,0,0.12392084103679712,543,501-600,MANUAL REVIEW
0.894386001,32,1,0.655923605,3350.0,8,0,1,0,1.0,1,2197.34407675,0.5298013245033113,0,0.8153840636494232,444,300-500,DECLINE
0.473011378,57,0,0.640194258,7000.0,15,0,2,0,0.0,0,4481.3598059999995,0.37406483790523687,0,0.45187661320032424,492,300-500,DECLINE
0.494248414,39,0,0.614802355,7133.0,11,0,1,0,3.0,0,4385.385198215,0.4977375565610859,0,0.5323721129216326,483,300-500,DECLINE
0.141638412,53,0,1.425858047,3000.0,9,0,2,0,0.0,0,4277.574141,0.2493074792243767,0,0.2598153322887388,517,501-600,MANUAL REVIEW
0.314901593,28,0,0.00579884,5000.0,3,0,0,0,2.0,0,28.994200000000003,0.2702702702702703,0,0.39275555150707375,499,300-500,DECLINE
0.125821625,43,0,0.384184215,6600.0,13,0,1,0,1.0,0,2535.615819,0.49808429118773945,0,0.2954785546334416,512,501-600,MANUAL REVIEW
0.299417878,56,0,0.65971575,8583.0,11,0,2,0,0.0,0,5662.34028225,0.2813299232736573,0,0.3253999854920275,508,501-600,MANUAL REVIEW
0.0,42,0,0.04521346,11500.0,3,0,1,0,1.0,0,519.95479,0.1195219123505976,0,0.17590455741944153,531,501-600,MANUAL REVIEW
0.09745397,48,0,0.40447322,8494.0,8,0,1,0,2.0,0,3435.59553068,0.2572347266881029,0,0.2382785321446832,520,501-600,MANUAL REVIEW
0.9999999,34,0,0.566208083,2325.0,8,0,1,0,0.0,0,1316.433792975,0.4678362573099415,0,0.7882304449588214,449,300-500,DECLINE
0.034778791,77,0,0.457943925,2032.0,10,0,1,0,0.0,0,930.5420555999999,0.16638935108153077,0,0.1483324318023335,537,501-600,MANUAL REVIEW
0.060307839,60,0,0.447476386,10480.0,18,0,2,0,2.0,0,4689.55252528,0.4176334106728538,0,0.24181761509643357,520,501-600,MANUAL REVIEW
0.342729264,52,3,0.366497296,6100.0,7,1,2,0,1.0,4,2235.6335056,0.19943019943019943,1,0.6872599691145873,464,300-500,DECLINE
0.063917443,87,0,10.0,5400.0,3,0,0,0,0.0,0,54000.0,0.0427960057061341,0,0.09556872320026026,551,501-600,MANUAL REVIEW
0.789977429,87,0,0.706337687,6200.0,9,0,2,1,1.0,1,4379.2936594,0.12838801711840228,0,0.4570309077489944,492,300-500,DECLINE
0.181882153,42,1,0.403617325,2100.0,8,1,1,1,1.0,3,847.5963825,0.3187250996015936,0,0.43458752432117315,494,300-500,DECLINE
0.651976374,32,0,0.018574514,2314.0,3,0,0,0,0.0,0,42.981425396,0.19867549668874174,0,0.5672789229205721,479,300-500,DECLINE
0.102189781,33,0,0.051990547,5500.0,3,0,0,0,0.0,0,285.9480085,0.18633540372670807,0,0.2405088818504281,520,501-600,MANUAL REVIEW
0.17911902,37,0,0.046974522,7535.0,4,0,0,0,4.0,0,353.95302326999996,0.1990049751243781,0,0.29588917315355134,512,501-600,MANUAL REVIEW
0.157017204,65,0,0.323371805,9703.0,13,0,3,0,2.0,0,3137.676623915,0.2702702702702703,0,0.26344433592039435,516,501-600,MANUAL REVIEW
0.005584484,42,0,10.0,5400.0,4,0,0,0,0.0,0,54000.0,0.1593625498007968,0,0.16860429829429727,533,501-600,MANUAL REVIEW
0.9999999,63,1,0.005706134,1401.0,0,0,0,1,1.0,2,7.994293734,0.0,0,0.6881487685432186,464,300-500,DECLINE
0.004824123,83,0,0.00263455,2656.0,5,0,0,0,0.0,0,6.9973648,0.07564296520423601,0,0.10553345910330536,548,501-600,MANUAL REVIEW
0.016305095,69,2,0.376082251,3695.0,19,0,3,0,0.0,2,1389.623917445,0.36468330134357,0,0.3656187941712432,503,501-600,MANUAL REVIEW
0.059756298,66,0,0.250163624,13750.0,16,0,2,0,0.0,0,3439.7498299999997,0.3258655804480652,1,0.1885320145520237,529,501-600,MANUAL REVIEW
0.0,66,1,0.0,5400.0,5,0,0,0,0.0,1,0.0,0.10183299389002036,0,0.17405509973439184,532,501-600,MANUAL REVIEW
0.0,36,0,0.052934949,8500.0,6,0,0,0,0.0,0,449.9470665,0.31413612565445026,0,0.1947571521213375,528,501-600,MANUAL REVIEW
0.045266987,69,0,0.053163609,2670.0,14,0,0,0,0.0,0,141.94683603000001,0.2687140115163148,0,0.1721453655672926,532,501-600,MANUAL REVIEW
0.934036939,48,1,0.49610078,3333.0,12,0,1,0,0.0,1,1653.50389974,0.3858520900321543,1,0.7927860525260345,448,300-500,DECLINE
0.660111565,51,0,0.572778828,4231.0,8,0,1,0,0.0,0,2423.4272212680003,0.2346041055718475,0,0.5336712278817028,483,300-500,DECLINE
0.020437995,75,0,0.00449955,10000.0,6,0,0,0,0.0,0,44.9955,0.10327022375215146,0,0.1104195530651,547,501-600,MANUAL REVIEW
0.018726182,67,0,0.215212982,14789.0,15,0,2,0,1.0,0,3182.784790798,0.2994011976047904,0,0.17082399450924923,532,501-600,MANUAL REVIEW
0.605634446,59,3,0.399514355,7000.0,11,0,2,1,0.0,4,2796.600485,0.26128266033254155,0,0.7176044092801693,460,300-500,DECLINE
0.408549811,38,0,0.075755385,20750.0,15,0,0,0,0.0,0,1571.9242387499999,0.7109004739336492,0,0.39395667381235233,499,300-500,DECLINE
0.274306088,66,0,0.267104267,3960.0,11,0,0,0,0.0,0,1057.7328973200001,0.2240325865580448,0,0.2557730123609346,517,501-600,MANUAL REVIEW
0.855456276,47,0,0.118270882,9900.0,7,0,0,0,0.0,0,1170.8817318,0.23255813953488372,0,0.6134350161881709,473,300-500,DECLINE
0.86029771,58,0,10.0,5400.0,5,0,1,0,0.0,0,54000.0,0.121654501216545,0,0.5801587110488918,477,300-500,DECLINE
0.9999999,40,0,0.193659912,18800.0,6,0,2,0,0.0,0,3640.8063456,0.2597402597402597,0,0.7164040956271471,460,300-500,DECLINE
0.9999999,44,0,10.0,5400.0,2,0,0,0,0.0,0,54000.0,0.07380073800738007,0,0.6751111974664349,466,300-500,DECLINE
0.891375513,39,0,0.813237353,5000.0,6,0,2,0,1.0,0,4066.186765,0.27149321266968324,1,0.7267533873221117,458,300-500,DECLINE
0.013557599,55,0,0.232389032,6600.0,14,0,2,0,0.0,0,1533.7676112,0.3674540682414698,0,0.21492972465293617,524,501-600,MANUAL REVIEW
0.009889727,65,0,0.001170703,13666.0,7,0,0,0,1.0,0,15.998827197999999,0.14553014553014554,0,0.12510363010147635,543,501-600,MANUAL REVIEW
0.256644736,58,0,0.556070704,3450.0,12,0,1,0,0.0,0,1918.4439288,0.291970802919708,0,0.29929109847191987,511,501-600,MANUAL REVIEW
0.941577528,63,0,0.441684211,4749.0,11,0,0,0,1.0,0,2097.558318039,0.23861171366594358,0,0.6538403876369403,468,300-500,DECLINE
0.47069884,32,0,0.658780407,3000.0,16,0,1,0,0.0,0,1976.341221,1.0596026490066226,0,0.5801874577028789,477,300-500,DECLINE
0.479800083,35,0,0.411228407,2083.0,5,0,0,0,0.0,0,856.588771781,0.2762430939226519,0,0.46297715545128876,491,300-500,DECLINE
0.033333004,50,0,0.261777349,11398.0,9,0,2,0,3.0,0,2983.738223902,0.2719033232628399,0,0.22320442364993914,523,501-600,MANUAL REVIEW
0.613277345,40,0,0.380170508,3166.0,4,0,0,0,3.0,0,1203.619828328,0.17316017316017315,0,0.5422250909337691,482,300-500,DECLINE
0.015538063,55,0,0.156947684,3000.0,5,0,0,0,0.0,0,470.843052,0.13123359580052493,1,0.16179324877290766,534,501-600,MANUAL REVIEW
0.091965052,54,0,0.270208356,9166.0,7,0,1,0,0.0,0,2476.7297910959996,0.18867924528301885,0,0.19578201723914826,527,501-600,MANUAL REVIEW
0.100706635,47,0,10.0,5400.0,3,0,0,0,0.0,0,54000.0,0.09966777408637874,0,0.18542258635504266,529,501-600,MANUAL REVIEW
0.722633956,48,0,0.321580421,9642.0,11,0,0,0,0.0,0,3100.678419282,0.35369774919614144,0,0.5601989291538612,480,300-500,DECLINE
0.266955507,24,0,10.0,0.0,2,0,0,0,0.0,0,0.0,0.28169014084507044,0,0.27546455779164425,515,501-600,MANUAL REVIEW
0.535448968,62,0,0.613343588,5200.0,11,0,1,2,1.0,2,3189.3866576,0.24390243902439024,0,0.37440462102515953,501,501-600,MANUAL REVIEW
0.9999999,57,0,0.0,5400.0,1,1,0,0,0.0,1,0.0,0.024937655860349125,1,0.7011684307502832,462,300-500,DECLINE
0.0,66,0,0.224663622,8100.0,7,0,1,0,0.0,0,1819.7753382,0.1425661914460285,0,0.13874713237128178,539,501-600,MANUAL REVIEW
0.9999999,53,0,0.194761439,9200.0,8,0,0,0,1.0,0,1791.8052388,0.22160664819944598,0,0.6886410396306453,464,300-500,DECLINE
0.745162963,63,0,0.30495922,32000.0,13,0,3,0,1.0,0,9758.695039999999,0.28199566160520606,0,0.49800707919972687,487,300-500,DECLINE
0.9999999,31,0,0.860099929,1400.0,4,0,1,0,0.0,0,1204.1399006,0.28368794326241137,0,0.7769279796197154,451,300-500,DECLINE
0.048779313,65,0,0.505492648,11833.0,14,0,5,0,1.0,0,5981.494503784001,0.2910602910602911,0,0.23850556988569888,520,501-600,MANUAL REVIEW
0.382032525,74,2,1.268650947,2586.0,16,2,2,0,1.0,4,3280.7313489420003,0.28021015761821366,1,0.6679099386324998,466,300-500,DECLINE
0.055975442,68,0,0.424960644,11433.0,12,0,2,0,1.0,0,4858.575042852,0.23483365949119372,0,0.180273698358195,530,501-600,MANUAL REVIEW
0.116165055,44,0,0.160236293,10833.0,8,0,1,0,0.0,0,1735.839762069,0.2952029520295203,0,0.23490579310181023,521,501-600,MANUAL REVIEW
0.157284272,46,0,0.550289942,5000.0,8,0,3,0,1.0,0,2751.4497100000003,0.274914089347079,0,0.3130288741134894,509,501-600,MANUAL REVIEW
0.001156773,40,0,0.037994572,7000.0,4,0,0,0,2.0,0,265.962004,0.17316017316017315,0,0.19266515967314995,528,501-600,MANUAL REVIEW
0.228219792,30,0,0.352861649,2218.0,8,0,0,0,0.0,0,782.647137482,0.6106870229007634,0,0.36457782429716995,503,501-600,MANUAL REVIEW
0.9999999,24,0,0.355289421,500.0,1,0,0,0,0.0,0,177.6447105,0.14084507042253522,0,0.7717549920907644,451,300-500,DECLINE
0.892981336,33,4,0.200578244,8300.0,7,2,0,1,0.0,7,1664.7994251999999,0.43478260869565216,1,0.9389828410299207,408,300-500,DECLINE
0.284943011,26,0,10.0,5400.0,6,0,0,0,0.0,0,54000.0,0.6593406593406593,0,0.3722224373014121,502,501-600,MANUAL REVIEW
0.067979059,62,0,0.061176969,4723.0,8,0,0,0,0.0,0,288.938824587,0.17738359201773835,0,0.1693449347109916,533,501-600,MANUAL REVIEW
0.585508213,83,0,10.0,5400.0,10,0,1,0,0.0,0,54000.0,0.15128593040847202,0,0.34421317183448774,505,501-600,MANUAL REVIEW
0.033094253,65,0,10.0,5400.0,17,0,1,0,0.0,0,54000.0,0.3534303534303534,0,0.18302918627835246,530,501-600,MANUAL REVIEW
0.896475991,46,0,0.574907273,6200.0,13,0,2,0,0.0,0,3564.4250926,0.4467353951890034,0,0.7310381852415315,458,300-500,DECLINE
0.430145994,51,0,0.407851842,14416.0,19,0,5,0,0.0,0,5879.592154272001,0.5571847507331378,0,0.5161833972037927,485,300-500,DECLINE
0.055562802,41,0,0.259674033,10000.0,8,0,2,0,2.0,0,2596.74033,0.33195020746887965,0,0.25451129703131437,518,501-600,MANUAL REVIEW
0.095865709,43,0,10.0,5400.0,4,0,0,0,0.0,0,54000.0,0.1532567049808429,0,0.19883775444129864,527,501-600,MANUAL REVIEW
0.072855284,70,0,0.013694216,6206.0,4,0,0,0,0.0,0,84.986304496,0.07532956685499058,0,0.13601113201457996,540,501-600,MANUAL REVIEW
0.23693539,62,0,0.55646444,4400.0,12,0,1,0,0.0,0,2448.4435359999998,0.2660753880266075,0,0.27189455021684966,515,501-600,MANUAL REVIEW
0.424525158,68,0,0.310567605,4333.0,3,0,1,0,0.0,0,1345.6894324650002,0.05870841487279843,0,0.2968967669775206,511,501-600,MANUAL REVIEW
0.62808179,60,0,0.077490314,8000.0,5,0,0,0,0.0,0,619.922512,0.11600928074245939,0,0.416604541287352,496,300-500,DECLINE
0.0,31,0,0.790604698,2000.0,9,0,1,0,0.0,0,1581.209396,0.6382978723404256,0,0.26486656939209624,516,501-600,MANUAL REVIEW
0.155549142,56,0,0.302100418,18900.0,12,0,5,0,0.0,0,5709.6979002,0.3069053708439898,0,0.274212668870762,515,501-600,MANUAL REVIEW
0.015694879,61,0,0.00443787,6083.0,6,0,0,0,0.0,0,26.99556321,0.13605442176870747,0,0.14434668454992272,538,501-600,MANUAL REVIEW
0.180279276,30,0,0.676628682,4650.0,5,0,1,0,0.0,0,3146.3233713,0.3816793893129771,0,0.32421938649737525,508,501-600,MANUAL REVIEW
0.326949085,55,0,0.389145047,18000.0,13,0,3,0,0.0,0,7004.6108460000005,0.3412073490813648,0,0.33895803696304916,506,501-600,MANUAL REVIEW
0.998023332,49,1,0.52956743,9824.0,9,1,4,1,0.0,3,5202.470432319999,0.2803738317757009,1,0.8477972905364504,437,300-500,DECLINE
0.513926582,53,0,0.582961641,6725.0,4,0,2,0,2.0,0,3920.417035725,0.11080332409972299,0,0.4437283114285876,493,300-500,DECLINE
0.490782983,65,1,0.23620411,4330.0,8,0,0,0,0.0,1,1022.7637963,0.1663201663201663,0,0.4378929242495612,494,300-500,DECLINE
0.012440811,73,0,10.0,5400.0,7,0,1,0,0.0,0,54000.0,0.12477718360071301,0,0.12517062000758775,543,501-600,MANUAL REVIEW
0.109875938,59,0,0.641262082,9000.0,17,0,2,0,0.0,0,5771.358738,0.40380047505938244,0,0.25144545605111523,518,501-600,MANUAL REVIEW
0.9999999,39,0,0.149966674,4500.0,2,0,0,1,3.0,1,674.8500329999999,0.09049773755656108,1,0.7147548024720815,460,300-500,DECLINE
0.984890035,62,0,0.73993672,11377.0,17,0,4,0,0.0,0,8418.26006344,0.376940133037694,0,0.75589849978471,454,300-500,DECLINE
0.991192573,56,1,0.179364127,5000.0,7,2,0,0,1.0,3,896.820635,0.17902813299232737,0,0.8464900713738418,437,300-500,DECLINE
0.004856182,85,0,5.0,5400.0,9,0,0,0,0.0,0,27000.0,0.13215859030837004,0,0.10282057512299109,549,501-600,MANUAL REVIEW
0.030031416,65,0,0.182821802,17300.0,24,0,3,0,0.0,0,3162.8171746000003,0.49896049896049893,0,0.2165695192690942,524,501-600,MANUAL REVIEW
0.058976214,58,0,0.133130329,8209.0,10,0,2,0,0.0,0,1092.866870761,0.24330900243309,0,0.20147315558798995,526,501-600,MANUAL REVIEW
0.455845248,35,0,0.239617512,10666.0,8,0,2,0,2.0,0,2555.760382992,0.4419889502762431,0,0.5011029088687113,486,300-500,DECLINE
0.04283233,58,0,0.076276997,5833.0,7,0,0,0,0.0,0,444.923723501,0.170316301703163,0,0.16376113735430414,534,501-600,MANUAL REVIEW
0.9999999,51,1,10.0,5400.0,0,0,0,0,0.0,1,54000.0,0.0,0,0.7141662426661063,460,300-500,DECLINE
0.005625838,85,0,10.0,5400.0,13,0,0,0,0.0,0,54000.0,0.19089574155653452,0,0.10867234744130963,547,501-600,MANUAL REVIEW
0.006993007,23,0,0.0,0.0,2,0,0,0,0.0,0,0.0,0.3278688524590164,0,0.24919304689963753,518,501-600,MANUAL REVIEW
0.526201662,54,4,0.343546258,25000.0,9,0,3,0,1.0,4,8588.65645,0.2425876010781671,0,0.7461795403818433,456,300-500,DECLINE
0.550362409,62,0,0.734106357,2500.0,6,0,1,0,0.0,0,1835.2658925,0.13303769401330376,0,0.4122185573267323,497,300-500,DECLINE
0.0,35,0,0.158306949,6000.0,11,0,0,0,3.0,0,949.841694,0.6077348066298343,0,0.2575095988141777,517,501-600,MANUAL REVIEW
0.0,62,0,0.0,5400.0,11,0,0,0,0.0,0,0.0,0.24390243902439024,0,0.15582983224403948,535,501-600,MANUAL REVIEW
1.0,38,1,0.036304962,2478.0,3,1,0,0,4.0,2,89.96369583600001,0.14218009478672985,1,0.8617381087826609,434,300-500,DECLINE
0.943810862,45,0,0.702574356,4000.0,9,0,2,0,0.0,0,2810.297424,0.32028469750889677,0,0.7414263642982092,456,300-500,DECLINE
0.0,47,0,0.447295551,5416.0,12,0,1,0,5.0,0,2422.552704216,0.39867109634551495,0,0.2530706269653394,518,501-600,MANUAL REVIEW
0.00285879,63,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.1735357917570499,0,0.14555705960502746,538,501-600,MANUAL REVIEW
0.031917087,71,0,0.013997201,5000.0,7,0,0,0,1.0,0,69.986005,0.12939001848428835,0,0.13950994208762646,539,501-600,MANUAL REVIEW
0.004740335,68,0,0.003598561,2500.0,14,0,0,0,0.0,0,8.9964025,0.273972602739726,0,0.16155094025419256,534,501-600,MANUAL REVIEW
0.99980695,33,1,0.12315074,2500.0,6,0,0,0,0.0,1,307.87685,0.37267080745341613,1,0.8246991617929242,442,300-500,DECLINE
0.219080734,61,1,0.348803012,17000.0,13,0,4,0,2.0,1,5929.651204000001,0.2947845804988662,0,0.38084499214458706,501,501-600,MANUAL REVIEW
0.008643207,35,0,0.11775343,9400.0,11,0,1,0,1.0,0,1106.8822420000001,0.6077348066298343,0,0.24924635617483176,518,501-600,MANUAL REVIEW
0.350400262,67,0,0.48175912,2000.0,7,0,1,0,1.0,0,963.51824,0.13972055888223553,0,0.30135674548830776,511,501-600,MANUAL REVIEW
0.649171984,71,0,0.37350973,13000.0,13,0,3,0,0.0,0,4855.62649,0.24029574861367836,0,0.47966507722875323,489,300-500,DECLINE
0.261722623,44,0,10.0,0.0,12,0,2,0,2.0,0,0.0,0.44280442804428044,0,0.3118602787867547,509,501-600,MANUAL REVIEW
0.195644928,32,0,0.035327445,6000.0,3,0,0,0,0.0,0,211.96466999999998,0.19867549668874174,0,0.2862532459510091,513,501-600,MANUAL REVIEW
0.235754455,60,0,10.0,5400.0,22,0,0,0,0.0,0,54000.0,0.5104408352668214,0,0.29519919755479385,512,501-600,MANUAL REVIEW
0.04904735,30,0,0.106531694,4148.0,3,0,0,0,0.0,0,441.89346671199996,0.22900763358778625,0,0.2321280949667847,521,501-600,MANUAL REVIEW
0.0,87,0,0.13269514,6789.0,3,0,1,0,0.0,0,900.8673054599999,0.0427960057061341,0,0.09451040461105388,552,501-600,MANUAL REVIEW
0.956864808,38,1,0.766116942,2000.0,5,0,1,1,2.0,2,1532.233884,0.23696682464454974,0,0.7947769370934167,448,300-500,DECLINE
0.501444428,60,0,0.489978779,4240.0,11,0,0,0,0.0,0,2077.51002296,0.2552204176334107,0,0.3967899604802646,499,300-500,DECLINE
0.745162742,71,1,0.4053449,7146.0,7,0,2,0,1.0,1,2896.5946554,0.12939001848428835,0,0.6019452931223772,475,300-500,DECLINE
